"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"2893","NCR53","OUT046",3471.53133023041
"2894","FDX46","OUT017",837.877628222296
"2895","FDV28","OUT049",671.361580155917
"2896","FDA08","OUT018",2511.95839137501
"2897","FDH45","OUT017",724.71349741934
"2898","NCS38","OUT010",286.408094447551
"2899","FDD40","OUT010",539.259523927952
"2900","DRM59","OUT035",2626.1054055742
"2901","NCJ43","OUT018",2365.11621094015
"2902","NCN29","OUT013",767.457398277123
"2903","NCC19","OUT045",3196.93800145167
"2904","FDR56","OUT035",3100.06975519335
"2905","FDZ43","OUT049",3815.01785726587
"2906","FDJ32","OUT010",182.146736781298
"2907","DRH03","OUT017",1102.11664583233
"2908","NCZ54","OUT035",3184.41792266032
"2909","FDE26","OUT017",2656.47274083799
"2910","FDS03","OUT045",1263.79914887099
"2911","DRZ24","OUT019",306.665189520178
"2912","FDO48","OUT027",5111.69966478344
"2913","FDW39","OUT049",2686.97823336015
"2914","NCK05","OUT049",1145.27282740092
"2915","NCK30","OUT017",3659.16681396214
"2916","FDT27","OUT018",3480.96005635331
"2917","FDS08","OUT019",492.167231684019
"2918","NCJ19","OUT049",1132.1854353614
"2919","FDC58","OUT045",749.018091308618
"2920","DRE37","OUT013",3537.48125875171
"2921","FDW02","OUT035",2531.1583734861
"2922","FDJ02","OUT010",362.122231095621
"2923","FDX09","OUT045",3650.85774335972
"2924","FDT31","OUT010",476.831214081653
"2925","FDI24","OUT049",3489.2918062318
"2926","FDY09","OUT045",3127.08699592532
"2927","FDV28","OUT045",673.539857702566
"2928","DRM47","OUT049",3626.5891624113
"2929","FDT52","OUT019",595.926870162674
"2930","FDI48","OUT018",780.745381755749
"2931","FDY55","OUT017",4705.64007602725
"2932","FDU48","OUT013",2157.79616751724
"2933","FDN25","OUT045",845.28280249981
"2934","FDP20","OUT049",2065.12223007841
"2935","FDJ15","OUT013",3391.71318384753
"2936","FDD04","OUT018",1768.46822221067
"2937","FDY58","OUT045",3678.35817670207
"2938","FDR37","OUT018",2909.44127325671
"2939","FDF44","OUT013",2217.37812115041
"2940","FDD32","OUT045",1276.9147832457
"2941","FDR57","OUT017",2347.39127620201
"2942","DRG39","OUT027",1937.53317197633
"2943","FDX15","OUT017",2690.20331147013
"2944","DRN37","OUT045",2315.91703991615
"2945","FDW40","OUT027",3344.67252037979
"2946","FDB32","OUT049",1474.70283042551
"2947","FDM40","OUT018",1887.92279446741
"2948","FDE39","OUT027",2722.90519048548
"2949","DRH49","OUT017",1373.74157107036
"2950","FDT46","OUT049",825.34813550632
"2951","NCF06","OUT035",3598.53473455197
"2952","FDP07","OUT017",3301.26928548612
"2953","FDC04","OUT013",4027.02172734584
"2954","FDZ32","OUT017",1557.06915298141
"2955","FDD50","OUT045",2756.6913000181
"2956","FDU56","OUT017",3209.35670879417
"2957","FDV34","OUT017",1135.91044732272
"2958","NCY41","OUT013",762.985112704478
"2959","NCK18","OUT046",2688.18739075024
"2960","DRH25","OUT049",1050.60250854956
"2961","FDT57","OUT046",3387.17084878259
"2962","FDV56","OUT018",1279.28534407056
"2963","FDV12","OUT045",1935.21275595632
"2964","FDN52","OUT017",1446.93021446037
"2965","FDX38","OUT035",754.42805556742
"2966","FDE47","OUT018",1751.88163875931
"2967","NCO07","OUT013",3110.68766325083
"2968","FDV09","OUT027",3532.68400722509
"2969","FDZ23","OUT019",480.154388561356
"2970","DRH51","OUT018",1265.907147576
"2971","NCY54","OUT045",2736.73210852451
"2972","DRG49","OUT013",4347.01119399753
"2973","NCC19","OUT049",3818.13099231661
"2974","NCV53","OUT045",5120.78862214879
"2975","FDZ47","OUT019",298.159173914367
"2976","NCO26","OUT018",1807.39632703792
"2977","NCP02","OUT045",1065.74097890834
"2978","NCW30","OUT018",3213.95452026191
"2979","NCN55","OUT046",3741.0906149932
"2980","FDB20","OUT010",174.631951129268
"2981","DRL11","OUT013",2187.80891889919
"2982","DRD60","OUT045",3015.27723171238
"2983","FDW14","OUT010",193.947722853077
"2984","FDL27","OUT010",258.21050410653
"2985","FDU09","OUT018",822.309617675419
"2986","DRH36","OUT027",2180.88798262764
"2987","FDP34","OUT027",3988.69356087633
"2988","FDE04","OUT017",2809.59399051826
"2989","FDZ57","OUT027",3487.29924293806
"2990","FDF02","OUT010",272.509351667171
"2991","FDG28","OUT045",4261.0878637421
"2992","NCI31","OUT046",799.840296188428
"2993","FDT43","OUT013",880.163918358444
"2994","FDU20","OUT046",2456.93774785416
"2995","FDD53","OUT013",739.160216742848
"2996","FDW15","OUT045",2654.4349619805
"2997","NCT53","OUT045",2260.37793788609
"2998","NCG55","OUT027",2617.93635939833
"2999","FDD48","OUT035",1908.79898022568
"3000","FDG47","OUT049",4118.8717016724
"3001","FDI21","OUT017",1189.67606416778
"3002","FDT27","OUT017",3614.90851898628
"3003","DRO35","OUT013",2141.07506016597
"3004","FDD33","OUT017",3756.42674313416
"3005","FDC04","OUT035",3751.36802418266
"3006","FDY34","OUT013",2497.3080069953
"3007","DRJ49","OUT049",1972.79601827745
"3008","FDE05","OUT049",2482.2284231978
"3009","FDU31","OUT017",4115.40676685992
"3010","NCN19","OUT027",4423.61814474443
"3011","FDK56","OUT027",5482.25410010892
"3012","FDK58","OUT017",1935.32798111493
"3013","NCJ42","OUT035",1875.80449060017
"3014","FDZ34","OUT027",4642.44679313482
"3015","FDA52","OUT018",2269.96780228257
"3016","NCR29","OUT013",752.759260496123
"3017","FDT48","OUT035",3076.29028164863
"3018","DRJ51","OUT019",620.41143979034
"3019","NCS54","OUT046",2689.65440377207
"3020","FDV01","OUT035",2695.38058258751
"3021","DRG51","OUT027",4238.36883524673
"3022","NCG42","OUT013",2298.04670494501
"3023","FDA51","OUT049",1784.3138781323
"3024","FDV19","OUT010",348.458535626337
"3025","NCT18","OUT045",3240.12353702906
"3026","NCS41","OUT045",2851.02359295947
"3027","FDO03","OUT046",3522.75250697269
"3028","FDL12","OUT010",212.977322630183
"3029","FDY37","OUT010",339.315044740007
"3030","FDI58","OUT049",1611.29656552848
"3031","FDT28","OUT018",1948.27793831317
"3032","NCC42","OUT010",338.129625939522
"3033","FDO01","OUT017",2259.27741792632
"3034","FDJ02","OUT013",2278.18164008144
"3035","FDQ04","OUT018",601.598375892128
"3036","DRL47","OUT013",1994.34879084231
"3037","FDZ32","OUT035",1701.2116887274
"3038","FDC35","OUT035",3038.08613156135
"3039","FDX14","OUT045",1138.07598454194
"3040","FDZ35","OUT013",1774.66223741563
"3041","FDL14","OUT013",2258.86698315272
"3042","FDO04","OUT049",1013.90046315845
"3043","DRK11","OUT017",2490.21625045392
"3044","FDB44","OUT018",3305.71395294327
"3045","FDZ50","OUT049",3462.37048302157
"3046","FDI12","OUT027",2619.3957508708
"3047","FDU43","OUT017",4714.00024160144
"3048","FDD58","OUT010",251.830241190683
"3049","FDB27","OUT017",3184.14082245525
"3050","FDB04","OUT018",1248.70196827057
"3051","NCO17","OUT013",1766.89675738053
"3052","FDL12","OUT017",967.169687604108
"3053","DRJ13","OUT049",2694.09186546781
"3054","FDD57","OUT045",1360.01035927437
"3055","FDW19","OUT035",1841.09421041337
"3056","DRD27","OUT018",1306.64919838708
"3057","FDH27","OUT027",3596.49157170971
"3058","NCW30","OUT027",6234.30749119022
"3059","FDR40","OUT018",1117.46761295454
"3060","FDG05","OUT013",2156.98197972063
"3061","NCY41","OUT019",113.104795767114
"3062","FDI38","OUT018",2629.99168975776
"3063","FDR20","OUT046",802.704894022305
"3064","FDE09","OUT017",1717.54194719916
"3065","FDN50","OUT019",271.875726807215
"3066","DRF27","OUT045",2462.89024141071
"3067","DRF51","OUT013",683.696598644865
"3068","NCO02","OUT019",178.463432386935
"3069","FDB51","OUT027",1938.08559297315
"3070","FDJ50","OUT013",827.842295748346
"3071","FDN52","OUT013",1488.42228611154
"3072","FDX14","OUT013",1089.65627084256
"3073","FDT27","OUT019",661.632507298834
"3074","FDV10","OUT013",723.293006934306
"3075","FDU33","OUT046",836.733095343159
"3076","FDU58","OUT046",3497.29509807175
"3077","NCP42","OUT027",5589.77834245042
"3078","FDL51","OUT027",5219.41511981441
"3079","DRH15","OUT027",1422.26692532169
"3080","FDU16","OUT017",1199.21062354473
"3081","FDW15","OUT017",2720.29107326542
"3082","FDQ44","OUT045",2043.36937591938
"3083","NCI06","OUT027",5257.93907548133
"3084","DRK23","OUT019",603.502534355288
"3085","FDC28","OUT035",1493.07440118267
"3086","NCY17","OUT019",115.740594927099
"3087","NCV05","OUT018",2409.73731742252
"3088","FDM34","OUT019",339.62668743847
"3089","DRD60","OUT027",5495.17618901279
"3090","FDT38","OUT046",1417.12488193203
"3091","FDQ57","OUT018",2317.95528965282
"3092","FDE59","OUT027",1392.4256294811
"3093","NCM43","OUT046",2314.51605391275
"3094","DRI51","OUT049",2874.59818403746
"3095","NCG30","OUT017",2065.08250487916
"3096","NCK54","OUT035",2124.83192808267
"3097","FDQ16","OUT019",239.202884096245
"3098","FDI36","OUT013",2647.2075811351
"3099","FDX16","OUT027",3909.30034611925
"3100","FDA34","OUT046",2956.23991214355
"3101","FDJ48","OUT018",3033.43648111251
"3102","FDU47","OUT035",1992.38804129381
"3103","FDS39","OUT046",2240.58538894056
"3104","FDD11","OUT046",3748.47803130413
"3105","FDM16","OUT027",2102.99228663086
"3106","FDU56","OUT018",2979.25257956369
"3107","FDQ32","OUT017",2138.71064802275
"3108","DRK35","OUT013",800.08710075784
"3109","FDA58","OUT049",3539.77665548177
"3110","DRG48","OUT019",383.097994709562
"3111","FDT59","OUT010",793.961992381104
"3112","FDQ31","OUT019",263.047437185108
"3113","FDS51","OUT018",912.006801798972
"3114","FDW32","OUT027",2408.41590134897
"3115","FDI15","OUT027",5837.23737037878
"3116","NCV30","OUT017",1103.69361178781
"3117","DRG25","OUT049",3461.02144956847
"3118","FDT02","OUT013",617.729616835612
"3119","FDO33","OUT027",2874.33710180476
"3120","FDP38","OUT035",868.334265295932
"3121","FDZ45","OUT035",3120.04209692493
"3122","NCA54","OUT027",5176.66608423746
"3123","FDU33","OUT017",931.487702278392
"3124","FDN58","OUT017",4425.48918838875
"3125","FDI05","OUT045",1388.18501066947
"3126","FDM57","OUT019",199.778347241913
"3127","NCS42","OUT027",2434.62431849491
"3128","FDB57","OUT045",3875.46618078066
"3129","FDC03","OUT045",3208.8841987297
"3130","FDZ58","OUT013",2181.16037463295
"3131","NCK29","OUT045",2073.55724208221
"3132","NCR53","OUT045",3530.25024360637
"3133","FDE26","OUT027",3674.16904426246
"3134","FDU52","OUT049",2335.01268528645
"3135","FDE41","OUT027",2558.63718767215
"3136","FDU38","OUT018",2879.99272137264
"3137","FDA52","OUT017",2444.08687307755
"3138","FDW46","OUT046",1323.22411737135
"3139","DRI59","OUT035",3536.75094876387
"3140","FDT38","OUT035",1257.29445812572
"3141","FDL33","OUT018",2795.54781359597
"3142","FDQ01","OUT027",4970.10940337956
"3143","FDJ08","OUT046",2819.9243894905
"3144","FDQ47","OUT049",867.147704939068
"3145","NCZ18","OUT013",4067.50118060892
"3146","FDE29","OUT017",1016.63576909836
"3147","FDF10","OUT027",3836.62131947592
"3148","FDC48","OUT049",1387.92300315663
"3149","FDY58","OUT013",3834.69265227414
"3150","NCX30","OUT010",667.885203472055
"3151","FDV11","OUT013",2430.44726091259
"3152","FDT46","OUT046",869.629874215071
"3153","DRD01","OUT019",185.677404886569
"3154","FDQ11","OUT013",3871.10015953292
"3155","NCM41","OUT017",1446.05958961003
"3156","NCC55","OUT013",651.714450979328
"3157","FDG45","OUT027",5497.35269911401
"3158","NCQ54","OUT049",2959.84597285428
"3159","FDM34","OUT045",1940.46602570792
"3160","FDD17","OUT019",561.177041708
"3161","FDN38","OUT027",5819.10742326328
"3162","FDB53","OUT018",1790.37972502559
"3163","NCL06","OUT035",4168.96023961913
"3164","NCV18","OUT019",224.854414107441
"3165","FDX25","OUT013",2942.31784140517
"3166","FDB39","OUT046",772.282673000353
"3167","FDC33","OUT049",3405.1228484351
"3168","NCO14","OUT018",650.184466176623
"3169","FDA58","OUT027",5503.34031732227
"3170","NCQ02","OUT017",3526.69188975803
"3171","NCR53","OUT017",3310.23309554913
"3172","FDN52","OUT046",1385.74016581961
"3173","FDG26","OUT046",3835.90815547786
"3174","FDE23","OUT027",1566.33164500807
"3175","DRI37","OUT013",936.514467973677
"3176","DRH37","OUT018",2545.52803097643
"3177","FDO01","OUT035",2193.08602927131
"3178","FDK45","OUT049",2174.16796675458
"3179","FDP23","OUT049",3666.50772884548
"3180","FDM33","OUT035",3710.52772314388
"3181","FDD36","OUT017",2068.25483130468
"3182","FDL56","OUT017",1418.41162255184
"3183","FDT27","OUT010",707.074365898978
"3184","FDG52","OUT017",649.9611037386
"3185","NCL42","OUT035",4520.48588659321
"3186","DRJ24","OUT046",2814.94188063618
"3187","FDV38","OUT046",756.02907787219
"3188","FDT35","OUT045",2670.60423475401
"3189","FDY51","OUT045",2847.46738297946
"3190","FDC37","OUT017",1707.69603505798
"3191","NCP43","OUT013",2855.70094915378
"3192","FDO33","OUT045",1826.72902522697
"3193","FDW04","OUT018",1809.29205857104
"3194","NCC31","OUT046",2238.44079993664
"3195","FDK22","OUT049",4131.56851904403
"3196","FDJ50","OUT017",1002.20367728856
"3197","FDV13","OUT017",1632.2077165038
"3198","DRL60","OUT017",2639.35798421351
"3199","FDW03","OUT017",1754.59351140067
"3200","FDY27","OUT035",2803.28345207414
"3201","FDB39","OUT027",1885.59718056043
"3202","FDU59","OUT045",2338.12028439902
"3203","FDZ57","OUT049",1893.67347969833
"3204","FDO21","OUT049",3430.66078381768
"3205","FDS43","OUT018",2629.44047282694
"3206","FDU28","OUT010",551.61420945624
"3207","FDC51","OUT010",271.513477593013
"3208","FDW16","OUT010",220.394326110302
"3209","FDP32","OUT010",321.306560727265
"3210","FDB60","OUT019",474.455775308545
"3211","NCQ30","OUT046",1768.76017747673
"3212","FDD26","OUT049",3095.20984662143
"3213","FDI44","OUT045",1349.76318336274
"3214","DRH23","OUT046",1210.46885995646
"3215","FDO44","OUT046",1448.22161247633
"3216","FDG04","OUT046",3155.99207597374
"3217","FDM32","OUT027",3066.51994871028
"3218","FDM09","OUT013",2574.22328038486
"3219","FDZ47","OUT013",1605.22099081972
"3220","FDM40","OUT027",3260.5679142783
"3221","FDY48","OUT017",1726.36590865031
"3222","NCM30","OUT045",749.231291489545
"3223","FDX36","OUT010",531.151943967454
"3224","DRF03","OUT017",633.563392107966
"3225","FDN51","OUT049",3982.55207618483
"3226","FDM57","OUT049",1354.33332156164
"3227","FDB35","OUT049",1659.83194236188
"3228","FDY13","OUT027",2382.5595072233
"3229","FDA37","OUT017",2487.89661191235
"3230","NCX53","OUT017",2347.26620369547
"3231","FDD59","OUT018",1175.09846504945
"3232","FDX10","OUT019",133.323796180583
"3233","FDC03","OUT018",2934.60197082806
"3234","FDW43","OUT035",4444.76263259748
"3235","FDW10","OUT046",2579.35032153154
"3236","FDY14","OUT027",6063.07396314638
"3237","FDV43","OUT045",667.815241212913
"3238","FDO40","OUT013",2433.06631512854
"3239","FDP46","OUT027",2588.58228136899
"3240","NCE43","OUT019",367.448288682411
"3241","FDD05","OUT035",2200.37103580574
"3242","FDJ60","OUT010",414.819741018976
"3243","DRE27","OUT018",1326.34152607751
"3244","FDO11","OUT035",4744.37755145591
"3245","DRG11","OUT027",2548.33088896249
"3246","FDK33","OUT010",479.670565275458
"3247","DRM23","OUT045",2463.52885495867
"3248","FDJ02","OUT027",3794.42627515485
"3249","NCZ05","OUT045",1401.09866344424
"3250","NCL30","OUT013",1771.10441348663
"3251","FDZ19","OUT018",2394.98105873783
"3252","FDM45","OUT049",1891.99792314439
"3253","FDO36","OUT046",2620.57485081547
"3254","NCK31","OUT045",831.795398997705
"3255","DRJ37","OUT045",2532.89241321591
"3256","FDP24","OUT018",1510.19707139643
"3257","FDF46","OUT013",1809.35390033688
"3258","FDX46","OUT019",199.538036679229
"3259","NCL18","OUT045",2723.57838232735
"3260","FDJ26","OUT013",2842.69028518615
"3261","FDJ07","OUT045",1874.72162827434
"3262","FDY15","OUT013",2124.51468518882
"3263","DRG01","OUT045",1200.17682900424
"3264","FDF58","OUT045",1184.39004782403
"3265","FDZ14","OUT019",260.638674533918
"3266","FDP31","OUT049",1010.75289793862
"3267","FDH45","OUT013",768.13848411973
"3268","FDA09","OUT010",525.747101227533
"3269","FDW31","OUT035",2872.8065342136
"3270","FDA57","OUT046",771.989770536661
"3271","NCE55","OUT035",2615.727872473
"3272","FDC17","OUT019",568.557226015561
"3273","FDC59","OUT013",1084.6818390897
"3274","FDA22","OUT013",2873.15430853608
"3275","FDK52","OUT035",3746.70476204632
"3276","NCM26","OUT046",2322.83734126846
"3277","NCT53","OUT035",2273.31894339318
"3278","FDW45","OUT018",2510.44065612824
"3279","NCI18","OUT035",3087.13462221875
"3280","FDE38","OUT018",2592.5929299245
"3281","FDF08","OUT019",255.350654683657
"3282","FDY58","OUT010",553.110797259456
"3283","FDF58","OUT019",205.430367439673
"3284","FDX39","OUT017",4434.79826478477
"3285","FDB44","OUT049",3440.22650579607
"3286","FDF28","OUT013",2029.05066294286
"3287","FDE39","OUT013",1788.21299554451
"3288","FDT37","OUT018",2878.18426408043
"3289","FDZ45","OUT017",3319.79727489329
"3290","FDO40","OUT035",2687.70205368549
"3291","FDM57","OUT027",2300.33930399347
"3292","DRG36","OUT017",3069.7282140622
"3293","FDY36","OUT010",196.738080957045
"3294","DRL60","OUT027",3671.00697206578
"3295","FDS25","OUT019",283.495614659619
"3296","DRF49","OUT027",2772.83054165947
"3297","FDP16","OUT045",4367.64401820731
"3298","FDS60","OUT049",2839.91838059474
"3299","FDU15","OUT027",1507.1051630828
"3300","FDK43","OUT046",2268.1615242625
"3301","FDN25","OUT046",1044.56042245778
"3302","FDE53","OUT049",1424.57592015485
"3303","FDB22","OUT013",2771.453749723
"3304","FDE39","OUT017",2327.29635344168
"3305","FDX35","OUT035",3735.00880129812
"3306","NCG54","OUT049",3567.2842652432
"3307","FDH27","OUT035",2419.19776789418
"3308","NCK42","OUT013",3104.16456974881
"3309","FDS25","OUT049",1907.57582965087
"3310","FDI10","OUT018",2702.51236522152
"3311","FDU35","OUT035",2000.82295662023
"3312","FDI04","OUT017",3319.5695639092
"3313","DRK23","OUT035",4323.04763583917
"3314","FDB53","OUT019",330.429356695738
"3315","FDY02","OUT049",3790.29580018713
"3316","FDM60","OUT035",613.173483771086
"3317","NCJ31","OUT010",689.96981895402
"3318","DRP35","OUT017",1740.65157016099
"3319","NCQ30","OUT018",1733.93985905545
"3320","DRL11","OUT010",439.612572167948
"3321","FDU01","OUT013",3211.85736115761
"3322","FDR39","OUT035",3391.11107009718
"3323","FDO08","OUT046",2470.62202792843
"3324","FDC02","OUT045",4752.8934780644
"3325","NCZ29","OUT035",1991.87819743606
"3326","FDF29","OUT010",283.676439176145
"3327","FDZ23","OUT017",3176.38538066683
"3328","NCU53","OUT018",2475.39551806696
"3329","NCW30","OUT013",4211.21004901437
"3330","NCM26","OUT027",4015.92766668627
"3331","FDV50","OUT027",2895.04209810375
"3332","FDW15","OUT049",2437.72746720877
"3333","FDI35","OUT027",5094.68517794363
"3334","FDO11","OUT017",4568.78086379337
"3335","FDN48","OUT046",1627.99413921929
"3336","NCA17","OUT049",2146.89334739837
"3337","NCN54","OUT013",1066.00774979375
"3338","FDP22","OUT013",775.300922918514
"3339","NCB54","OUT035",1913.6634670025
"3340","FDD08","OUT045",626.24074287139
"3341","DRM48","OUT010",154.153789542132
"3342","FDG41","OUT027",2807.24945859763
"3343","FDE44","OUT027",1799.92502087206
"3344","FDE26","OUT035",2558.76282390759
"3345","NCS38","OUT013",1858.49916853619
"3346","NCJ54","OUT018",2785.21486012568
"3347","FDI40","OUT019",249.139230118872
"3348","FDN45","OUT018",3259.2443921576
"3349","FDU43","OUT046",3874.35552942539
"3350","FDI04","OUT010",580.088736153743
"3351","NCC07","OUT018",1419.84373964828
"3352","NCC07","OUT019",271.686828426185
"3353","NCD18","OUT045",3542.52587374446
"3354","FDU55","OUT035",4536.37463850462
"3355","FDX59","OUT035",705.401932529191
"3356","FDR52","OUT049",3297.71863507744
"3357","NCP17","OUT013",937.800894704887
"3358","FDQ32","OUT045",2129.72546848825
"3359","NCT17","OUT049",3315.72269902508
"3360","FDO10","OUT049",906.181623272601
"3361","FDE32","OUT049",765.325252836087
"3362","FDN44","OUT045",2546.9956610868
"3363","FDH02","OUT035",1562.82243284029
"3364","FDK60","OUT013",1683.85245116954
"3365","FDS24","OUT019",291.361005220101
"3366","FDL03","OUT010",732.858086950578
"3367","FDB46","OUT027",5365.94142892824
"3368","FDO48","OUT049",3635.05862088698
"3369","FDZ39","OUT049",1762.64726959331
"3370","FDT02","OUT027",1403.16585560235
"3371","FDC50","OUT013",1820.42604088519
"3372","FDP39","OUT035",859.60683874405
"3373","DRG15","OUT018",1050.0255162757
"3374","FDP10","OUT018",1391.22315124663
"3375","FDF53","OUT027",4830.81262413461
"3376","FDN34","OUT045",3012.86246048264
"3377","FDK02","OUT045",1854.18890463834
"3378","FDC23","OUT045",3343.48173477271
"3379","FDJ10","OUT019",294.593505035286
"3380","FDE53","OUT035",1310.78930476086
"3381","FDR25","OUT035",4308.1838550257
"3382","FDW50","OUT046",2505.52917158511
"3383","FDS09","OUT049",861.217553912606
"3384","FDW49","OUT010",541.002987759172
"3385","FDU51","OUT046",2577.90203462955
"3386","FDF28","OUT018",1608.80249793308
"3387","NCY30","OUT018",2585.79841209012
"3388","FDD44","OUT045",5343.27644892959
"3389","FDX09","OUT017",4011.74081532915
"3390","NCF30","OUT013",2338.77016672284
"3391","FDZ50","OUT019",525.117654460332
"3392","FDW37","OUT013",1477.80644619149
"3393","FDD11","OUT049",3693.55695572895
"3394","DRH39","OUT018",1163.21179646082
"3395","FDA36","OUT049",3074.97057711126
"3396","NCG43","OUT049",1655.70755657655
"3397","FDF02","OUT035",1669.71014787105
"3398","FDP57","OUT027",2661.01529747534
"3399","NCE42","OUT017",2969.79839735296
"3400","NCR38","OUT027",5307.61652918534
"3401","FDP03","OUT019",302.296627895079
"3402","FDO51","OUT035",888.924856009686
"3403","NCQ42","OUT046",1999.20220283659
"3404","NCM41","OUT046",1554.7044084578
"3405","FDH48","OUT027",2226.27356677044
"3406","DRF60","OUT046",3687.0967377201
"3407","FDJ27","OUT035",1634.75352585019
"3408","FDQ14","OUT013",2002.89228421431
"3409","FDN27","OUT017",1670.89905380064
"3410","NCQ02","OUT046",2837.78851772523
"3411","FDJ33","OUT049",1916.67532958341
"3412","FDP07","OUT027",5492.30731783599
"3413","DRE01","OUT049",4615.87681038106
"3414","FDU36","OUT045",1716.35476053318
"3415","FDL28","OUT017",4005.04364327015
"3416","NCX53","OUT046",2369.04421554057
"3417","FDZ39","OUT013",1575.09617663897
"3418","NCP42","OUT013",3087.00492857507
"3419","FDJ14","OUT035",1477.15222769074
"3420","FDK04","OUT049",923.348419204397
"3421","NCC19","OUT017",2999.3927116772
"3422","FDS09","OUT018",790.123818420832
"3423","FDZ02","OUT046",1474.57641310318
"3424","FDD35","OUT018",1733.4618514609
"3425","NCY42","OUT017",2352.01374573163
"3426","FDB05","OUT045",4529.79368390148
"3427","FDF20","OUT035",3075.2786595564
"3428","NCO41","OUT018",1450.25937586995
"3429","FDC40","OUT027",2342.90691781873
"3430","FDV58","OUT045",2630.4301641874
"3431","FDZ57","OUT045",1584.54009742984
"3432","DRM35","OUT046",2777.54517154159
"3433","DRN36","OUT018",1310.40620604773
"3434","FDQ13","OUT046",1347.75887339786
"3435","DRO35","OUT010",240.628352781252
"3436","NCD43","OUT035",1857.10201283582
"3437","FDA51","OUT018",1609.22815837343
"3438","NCX17","OUT027",5771.73260002249
"3439","NCZ17","OUT049",796.379653951489
"3440","FDR11","OUT027",3983.22070949658
"3441","FDW34","OUT049",4442.23747527131
"3442","FDN50","OUT017",1620.28353454024
"3443","FDS09","OUT046",944.499384338012
"3444","FDS48","OUT018",2219.90604962265
"3445","FDL44","OUT049",3116.87922980916
"3446","DRF48","OUT018",2809.46467871635
"3447","FDA14","OUT018",1694.66946871003
"3448","NCD30","OUT049",1622.96464794232
"3449","FDI16","OUT017",913.059018066029
"3450","NCG06","OUT035",3609.74300636176
"3451","DRZ24","OUT035",1923.18531912556
"3452","NCS17","OUT045",1645.04699932416
"3453","FDB37","OUT045",4181.93260840388
"3454","FDE10","OUT035",1897.68198982503
"3455","FDC57","OUT045",3287.54928087437
"3456","FDM12","OUT018",2741.29577523131
"3457","FDE24","OUT049",2162.70217144932
"3458","FDW22","OUT045",3344.95379810477
"3459","DRD01","OUT027",1705.15623868466
"3460","NCZ18","OUT027",5573.79125534657
"3461","FDN49","OUT045",682.343526264251
"3462","FDR22","OUT035",2219.27706633275
"3463","FDV08","OUT019",152.288968703421
"3464","FDY39","OUT046",3560.33462480875
"3465","FDV36","OUT049",2322.7096806746
"3466","FDO60","OUT045",786.052054170405
"3467","FDU04","OUT027",2920.75857203757
"3468","FDR20","OUT027",1822.02150086148
"3469","FDW19","OUT019",259.427780638459
"3470","FDU40","OUT049",2823.62281491734
"3471","FDK15","OUT045",1568.3491925134
"3472","DRF15","OUT035",2365.20326905051
"3473","FDQ25","OUT017",2496.22089331743
"3474","FDI48","OUT019",157.454264367173
"3475","FDS49","OUT046",1420.38228954378
"3476","FDV22","OUT046",2686.79230436597
"3477","NCV42","OUT046",1784.61608392552
"3478","FDX26","OUT046",3033.32224132594
"3479","FDI33","OUT018",1413.68761440295
"3480","FDZ14","OUT049",1987.72260891932
"3481","FDG10","OUT013",832.997983017792
"3482","FDM38","OUT018",816.483564466074
"3483","FDG26","OUT027",6248.67501758526
"3484","FDH46","OUT035",1733.52202219473
"3485","FDN13","OUT018",1378.07512642848
"3486","FDU57","OUT035",2610.99478592869
"3487","NCI06","OUT046",2913.30372297395
"3488","FDM38","OUT045",1014.72773617137
"3489","NCG42","OUT010",292.95328535166
"3490","FDL39","OUT045",2593.97509251267
"3491","FDT31","OUT019",495.488791779438
"3492","FDV59","OUT013",3539.32050725115
"3493","FDB49","OUT035",1796.37060988995
"3494","FDD58","OUT049",1804.68588673137
"3495","DRN59","OUT046",847.901511772873
"3496","FDX48","OUT049",2351.53583904813
"3497","FDQ11","OUT049",3836.60503155424
"3498","FDY12","OUT049",1041.91114800677
"3499","FDQ11","OUT045",3900.80276016057
"3500","DRI11","OUT017",2003.58089712202
"3501","FDY32","OUT027",3979.50829170542
"3502","FDS51","OUT045",870.340142272797
"3503","FDR19","OUT010",382.399151381075
"3504","DRB13","OUT018",2802.38042426199
"3505","FDS21","OUT035",1081.1013271709
"3506","FDQ40","OUT045",3001.16964799332
"3507","NCE55","OUT013",3056.00417694059
"3508","FDX43","OUT027",4160.74337789549
"3509","FDS12","OUT049",2211.94976565947
"3510","DRK01","OUT027",2474.44891060542
"3511","FDN25","OUT017",782.735009445405
"3512","FDB60","OUT046",3420.41906249251
"3513","FDQ13","OUT017",1388.5635634722
"3514","DRK13","OUT045",3097.41253898625
"3515","DRF25","OUT018",547.407991471492
"3516","NCD42","OUT019",139.062573862548
"3517","FDW25","OUT045",1463.90436255337
"3518","NCV29","OUT027",4900.96992756538
"3519","NCK42","OUT035",3175.703948319
"3520","DRJ13","OUT027",4247.75464263057
"3521","DRD15","OUT017",3422.86323721297
"3522","FDM27","OUT045",2609.55115882926
"3523","FDZ50","OUT018",2786.74201505679
"3524","FDC04","OUT046",3591.1164913205
"3525","FDF50","OUT049",2922.60106050302
"3526","FDP15","OUT045",3605.0670139225
"3527","FDK46","OUT035",4093.98167765305
"3528","FDZ56","OUT018",2283.98965439189
"3529","FDY60","OUT049",2195.89667629242
