"","testing_bsm.Item_Identifier","testing_bsm.Outlet_Identifier","predict_lm"
"2892","FDB41","OUT049",814.973194247278
"2893","NCR53","OUT046",3487.78973105967
"2894","FDX46","OUT017",1067.96835485505
"2895","FDV28","OUT049",647.556227725598
"2896","FDA08","OUT018",2394.55640747163
"2897","FDH45","OUT017",780.899482454194
"2898","NCS38","OUT010",-200.783061319555
"2899","FDD40","OUT010",1222.79836064351
"2900","DRM59","OUT035",2555.76713755351
"2901","NCJ43","OUT018",2429.24134549104
"2902","NCN29","OUT013",813.724716992088
"2903","NCC19","OUT045",3036.81289064035
"2904","FDR56","OUT035",3185.4313175928
"2905","FDZ43","OUT049",3932.93845346202
"2906","FDJ32","OUT010",-820.334857648636
"2907","DRH03","OUT017",1563.43796591584
"2908","NCZ54","OUT035",2573.61803265583
"2909","FDE26","OUT017",2422.04119089095
"2910","FDS03","OUT045",1103.07833777053
"2911","DRZ24","OUT019",-17.1890101463212
"2912","FDO48","OUT027",5022.06914439254
"2913","FDW39","OUT049",2872.8404225101
"2914","NCK05","OUT049",1072.59443345625
"2915","NCK30","OUT017",4038.01853660913
"2916","FDT27","OUT018",3432.60530684474
"2917","FDS08","OUT019",965.114657574264
"2918","NCJ19","OUT049",920.907484510902
"2919","FDC58","OUT045",791.455699864026
"2920","DRE37","OUT013",2948.69995935506
"2921","FDW02","OUT035",2100.63848873188
"2922","FDJ02","OUT010",581.153148786002
"2923","FDX09","OUT045",2880.80852702844
"2924","FDT31","OUT010",1147.49409875342
"2925","FDI24","OUT049",2908.35020254592
"2926","FDY09","OUT045",2906.15726500887
"2927","FDV28","OUT045",605.231345246643
"2928","DRM47","OUT049",3137.66634830411
"2929","FDT52","OUT019",1977.10904276899
"2930","FDI48","OUT018",636.823164416047
"2931","FDY55","OUT017",4130.37052746737
"2932","FDU48","OUT013",2137.19462049112
"2933","FDN25","OUT045",1016.99500381602
"2934","FDP20","OUT049",2150.46698332092
"2935","FDJ15","OUT013",2964.1720240731
"2936","FDD04","OUT018",1930.85745169258
"2937","FDY58","OUT045",3718.43241022797
"2938","FDR37","OUT018",2661.01461522985
"2939","FDF44","OUT013",2115.10719764139
"2940","FDD32","OUT045",1452.20911439908
"2941","FDR57","OUT017",2621.81915724727
"2942","DRG39","OUT027",2395.6664017814
"2943","FDX15","OUT017",2528.9621047998
"2944","DRN37","OUT045",2653.61176411415
"2945","FDW40","OUT027",3702.90843237862
"2946","FDB32","OUT049",1647.8344284918
"2947","FDM40","OUT018",1909.04846189662
"2948","FDE39","OUT027",3431.98886904143
"2949","DRH49","OUT017",1441.40146083669
"2950","FDT46","OUT049",933.444223778913
"2951","NCF06","OUT035",4079.87693573771
"2952","FDP07","OUT017",3220.83267813746
"2953","FDC04","OUT013",3803.08625717866
"2954","FDZ32","OUT017",1815.54294974994
"2955","FDD50","OUT045",2760.74751230004
"2956","FDU56","OUT017",3077.27579272225
"2957","FDV34","OUT017",1320.69144712267
"2958","NCY41","OUT013",591.978161429398
"2959","NCK18","OUT046",2633.74507189068
"2960","DRH25","OUT049",957.77199685027
"2961","FDT57","OUT046",3839.11977190951
"2962","FDV56","OUT018",1507.50396037786
"2963","FDV12","OUT045",1656.01671478436
"2964","FDN52","OUT017",1451.20920788656
"2965","FDX38","OUT035",869.115290430583
"2966","FDE47","OUT018",1864.2952686097
"2967","NCO07","OUT013",3346.88646205748
"2968","FDV09","OUT027",3920.8569978367
"2969","FDZ23","OUT019",1056.1106251203
"2970","DRH51","OUT018",1115.23081026615
"2971","NCY54","OUT045",2674.96629308563
"2972","DRG49","OUT013",3870.13155202207
"2973","NCC19","OUT049",3028.5446233201
"2974","NCV53","OUT045",3901.6992857387
"2975","FDZ47","OUT019",-233.911081632761
"2976","NCO26","OUT018",1472.26689289939
"2977","NCP02","OUT045",1005.14144922243
"2978","NCW30","OUT018",3776.782856447
"2979","NCN55","OUT046",3806.07997477864
"2980","FDB20","OUT010",-604.49811746265
"2981","DRL11","OUT013",2524.75359717557
"2982","DRD60","OUT045",2979.84171327474
"2983","FDW14","OUT010",-460.404407902911
"2984","FDL27","OUT010",-739.487239489649
"2985","FDU09","OUT018",649.389013320425
"2986","DRH36","OUT027",2708.50582097399
"2987","FDP34","OUT027",3934.58131012499
"2988","FDE04","OUT017",2926.28337346804
"2989","FDZ57","OUT027",3596.79752016615
"2990","FDF02","OUT010",-236.716730660389
"2991","FDG28","OUT045",3948.5606163985
"2992","NCI31","OUT046",589.325842349904
"2993","FDT43","OUT013",925.493881078834
"2994","FDU20","OUT046",2040.34922576654
"2995","FDD53","OUT013",700.173622338937
"2996","FDW15","OUT045",2447.92962396383
"2997","NCT53","OUT045",2624.65980996851
"2998","NCG55","OUT027",3268.52192176932
"2999","FDD48","OUT035",1946.19737998434
"3000","FDG47","OUT049",4385.50521101734
"3001","FDI21","OUT017",1155.490506215
"3002","FDT27","OUT017",3800.75512162212
"3003","DRO35","OUT013",1911.46793894827
"3004","FDD33","OUT017",3775.8361931772
"3005","FDC04","OUT035",3899.44677082282
"3006","FDY34","OUT013",2661.39813829266
"3007","DRJ49","OUT049",2134.18663144656
"3008","FDE05","OUT049",2353.55200356284
"3009","FDU31","OUT017",3618.37653725608
"3010","NCN19","OUT027",4465.34576854602
"3011","FDK56","OUT027",4414.84056093322
"3012","FDK58","OUT017",1780.68917707139
"3013","NCJ42","OUT035",1671.39747174849
"3014","FDZ34","OUT027",4688.56510522746
"3015","FDA52","OUT018",2475.17643328833
"3016","NCR29","OUT013",899.612274652011
"3017","FDT48","OUT035",3250.14462104643
"3018","DRJ51","OUT019",1681.97462800115
"3019","NCS54","OUT046",2815.21166701384
"3020","FDV01","OUT035",2567.54610905422
"3021","DRG51","OUT027",4111.03650439775
"3022","NCG42","OUT013",2052.2319409995
"3023","FDA51","OUT049",1842.83389905729
"3024","FDV19","OUT010",681.938315259518
"3025","NCT18","OUT045",2915.52974921724
"3026","NCS41","OUT045",2960.02713884663
"3027","FDO03","OUT046",3661.51992243038
"3028","FDL12","OUT010",-917.220140063157
"3029","FDY37","OUT010",500.298749948
"3030","FDI58","OUT049",1569.68342168392
"3031","FDT28","OUT018",2067.57303680956
"3032","NCC42","OUT010",308.50605189455
"3033","FDO01","OUT017",2201.11705302575
"3034","FDJ02","OUT013",2425.94927640994
"3035","FDQ04","OUT018",386.047774409776
"3036","DRL47","OUT013",2046.74655941844
"3037","FDZ32","OUT035",1830.01885430492
"3038","FDC35","OUT035",3466.76682791894
"3039","FDX14","OUT045",1274.48015795027
"3040","FDZ35","OUT013",1738.05529276566
"3041","FDL14","OUT013",2558.76764927598
"3042","FDO04","OUT049",977.751527441744
"3043","DRK11","OUT017",2538.56943456705
"3044","FDB44","OUT018",3126.86842323618
"3045","FDZ50","OUT049",2977.18310514665
"3046","FDI12","OUT027",2922.31620546858
"3047","FDU43","OUT017",3842.83509228356
"3048","FDD58","OUT010",-290.721414131392
"3049","FDB27","OUT017",3187.14771690602
"3050","FDB04","OUT018",1104.82410227803
"3051","NCO17","OUT013",1880.65104481575
"3052","FDL12","OUT017",1040.47615057728
"3053","DRJ13","OUT049",2606.80827791092
"3054","FDD57","OUT045",1725.76885277353
"3055","FDW19","OUT035",1894.45463919841
"3056","DRD27","OUT018",1356.59434587509
"3057","FDH27","OUT027",3793.39127497643
"3058","NCW30","OUT027",5548.50436451079
"3059","FDR40","OUT018",1028.78879920137
"3060","FDG05","OUT013",2450.42264878256
"3061","NCY41","OUT019",-1344.73712952581
"3062","FDI38","OUT018",3077.23447076319
"3063","FDR20","OUT046",822.347234616926
"3064","FDE09","OUT017",1879.18328054742
"3065","FDN50","OUT019",-266.919675728891
"3066","DRF27","OUT045",2499.88394485714
"3067","DRF51","OUT013",568.158330924993
"3068","NCO02","OUT019",-843.026002690103
"3069","FDB51","OUT027",2516.22126566663
"3070","FDJ50","OUT013",970.848282970248
"3071","FDN52","OUT013",1309.10419029242
"3072","FDX14","OUT013",1236.10591138218
"3073","FDT27","OUT019",1821.27974772982
"3074","FDV10","OUT013",710.493002622821
"3075","FDU33","OUT046",748.451763346231
"3076","FDU58","OUT046",3016.86324233448
"3077","NCP42","OUT027",4531.98803656075
"3078","FDL51","OUT027",4865.62276172661
"3079","DRH15","OUT027",2207.86150830776
"3080","FDU16","OUT017",1420.07960011478
"3081","FDW15","OUT017",2487.89034641838
"3082","FDQ44","OUT045",2110.57975880729
"3083","NCI06","OUT027",4280.2142866027
"3084","DRK23","OUT019",2094.12885405596
"3085","FDC28","OUT035",1797.8727547696
"3086","NCY17","OUT019",-1186.82159260393
"3087","NCV05","OUT018",2156.82837936242
"3088","FDM34","OUT019",224.438996430458
"3089","DRD60","OUT027",4386.55627897824
"3090","FDT38","OUT046",1426.7914047994
"3091","FDQ57","OUT018",2069.31552432867
"3092","FDE59","OUT027",2262.61454096766
"3093","NCM43","OUT046",2623.78258838726
"3094","DRI51","OUT049",2793.24506535682
"3095","NCG30","OUT017",1950.44319968572
"3096","NCK54","OUT035",1851.75066492369
"3097","FDQ16","OUT019",-143.372057818118
"3098","FDI36","OUT013",3154.10137027622
"3099","FDX16","OUT027",3823.04710211203
"3100","FDA34","OUT046",2993.34167136884
"3101","FDJ48","OUT018",3664.3664895541
"3102","FDU47","OUT035",2264.78919544411
"3103","FDS39","OUT046",2347.5392590382
"3104","FDD11","OUT046",4190.42959485694
"3105","FDM16","OUT027",2676.63825342517
"3106","FDU56","OUT018",2673.33605957734
"3107","FDQ32","OUT017",2102.57455609983
"3108","DRK35","OUT013",680.487526155914
"3109","FDA58","OUT049",3752.67728939149
"3110","DRG48","OUT019",432.882703413335
"3111","FDT59","OUT010",1822.14692142965
"3112","FDQ31","OUT019",-401.727424167393
"3113","FDS51","OUT018",789.975941436893
"3114","FDW32","OUT027",2908.04009965731
"3115","FDI15","OUT027",5591.92718288361
"3116","NCV30","OUT017",1047.33680427454
"3117","DRG25","OUT049",3055.16509116051
"3118","FDT02","OUT013",597.45766272061
"3119","FDO33","OUT027",3311.49606757841
"3120","FDP38","OUT035",989.958050928069
"3121","FDZ45","OUT035",3202.74456145188
"3122","NCA54","OUT027",4288.92418791218
"3123","FDU33","OUT017",781.09863047478
"3124","FDN58","OUT017",3802.96795269794
"3125","FDI05","OUT045",1251.3804522867
"3126","FDM57","OUT019",-565.928390641347
"3127","NCS42","OUT027",2858.74890744569
"3128","FDB57","OUT045",3666.70944841984
"3129","FDC03","OUT045",3186.71287797271
"3130","FDZ58","OUT013",1956.68052669216
"3131","NCK29","OUT045",2012.18722856714
"3132","NCR53","OUT045",3559.30815214051
"3133","FDE26","OUT027",3844.45121255093
"3134","FDU52","OUT049",2498.87109316107
"3135","FDE41","OUT027",2812.87194371828
"3136","FDU38","OUT018",2707.81638018589
"3137","FDA52","OUT017",2818.86462127231
"3138","FDW46","OUT046",1115.35509233241
"3139","DRI59","OUT035",3622.3296934825
"3140","FDT38","OUT035",1436.65411161347
"3141","FDL33","OUT018",2825.39088464671
"3142","FDQ01","OUT027",5466.53981395606
"3143","FDJ08","OUT046",3064.59915873228
"3144","FDQ47","OUT049",641.487696686989
"3145","NCZ18","OUT013",3828.64583714122
"3146","FDE29","OUT017",968.694535301854
"3147","FDF10","OUT027",3771.31150897117
"3148","FDC48","OUT049",1483.26055475637
"3149","FDY58","OUT013",3650.11909940827
"3150","NCX30","OUT010",1971.13190875397
"3151","FDV11","OUT013",2828.7218084818
"3152","FDT46","OUT046",891.822571941681
"3153","DRD01","OUT019",-994.645479589212
"3154","FDQ11","OUT013",4079.14170971607
"3155","NCM41","OUT017",1539.56809644953
"3156","NCC55","OUT013",555.569826000039
"3157","FDG45","OUT027",4865.56732183162
"3158","NCQ54","OUT049",2663.91399755634
"3159","FDM34","OUT045",2142.65954057127
"3160","FDD17","OUT019",1861.09393335092
"3161","FDN38","OUT027",5468.20455247849
"3162","FDB53","OUT018",2053.95046923007
"3163","NCL06","OUT035",4116.21904293778
"3164","NCV18","OUT019",-683.219711361216
"3165","FDX25","OUT013",2956.2713003528
"3166","FDB39","OUT046",957.585964236148
"3167","FDC33","OUT049",3226.89994106233
"3168","NCO14","OUT018",417.83624243698
"3169","FDA58","OUT027",5217.7325809208
"3170","NCQ02","OUT017",3018.01869373418
"3171","NCR53","OUT017",3591.59353000074
"3172","FDN52","OUT046",1381.55952716536
"3173","FDG26","OUT046",4151.40868956364
"3174","FDE23","OUT027",2440.79191077169
"3175","DRI37","OUT013",933.63867718295
"3176","DRH37","OUT018",2356.43433043869
"3177","FDO01","OUT035",2170.10400659896
"3178","FDK45","OUT049",2244.70358276963
"3179","FDP23","OUT049",3559.76554990762
"3180","FDM33","OUT035",3532.94903127755
"3181","FDD36","OUT017",2034.6332946768
"3182","FDL56","OUT017",1471.45026700439
"3183","FDT27","OUT010",1799.22118850328
"3184","FDG52","OUT017",808.961041047764
"3185","NCL42","OUT035",3853.07633569825
"3186","DRJ24","OUT046",2927.0777192358
"3187","FDV38","OUT046",875.665198199657
"3188","FDT35","OUT045",2773.89507118223
"3189","FDY51","OUT045",3516.70358250224
"3190","FDC37","OUT017",1845.51680654568
"3191","NCP43","OUT013",2869.24400359122
"3192","FDO33","OUT045",1855.10248765655
"3193","FDW04","OUT018",1784.87573533607
"3194","NCC31","OUT046",2456.30282469213
"3195","FDK22","OUT049",3528.4728188497
"3196","FDJ50","OUT017",1088.57297056704
"3197","FDV13","OUT017",1582.03836554991
"3198","DRL60","OUT017",2522.04878485159
"3199","FDW03","OUT017",1799.64272097351
"3200","FDY27","OUT035",2892.44538466564
"3201","FDB39","OUT027",2395.54901261521
"3202","FDU59","OUT045",2649.54516266814
"3203","FDZ57","OUT049",2144.27005345637
"3204","FDO21","OUT049",3676.00966425471
"3205","FDS43","OUT018",2727.83660973481
"3206","FDU28","OUT010",1007.20525826794
"3207","FDC51","OUT010",113.317578825994
"3208","FDW16","OUT010",-438.890261164771
"3209","FDP32","OUT010",90.6156701164414
"3210","FDB60","OUT019",1265.25197150191
"3211","NCQ30","OUT046",1907.92148151849
"3212","FDD26","OUT049",3052.26753518612
"3213","FDI44","OUT045",1326.88784597024
"3214","DRH23","OUT046",900.601305838794
"3215","FDO44","OUT046",1818.82668718635
"3216","FDG04","OUT046",3012.60986527582
"3217","FDM32","OUT027",3030.62551637766
"3218","FDM09","OUT013",2693.05595813923
"3219","FDZ47","OUT013",1613.2490997764
"3220","FDM40","OUT027",3670.81185468528
"3221","FDY48","OUT017",1785.6787934641
"3222","NCM30","OUT045",700.585047077906
"3223","FDX36","OUT010",1592.97269866622
"3224","DRF03","OUT017",727.53323554411
"3225","FDN51","OUT049",4201.8497580972
"3226","FDM57","OUT049",1442.92527966873
"3227","FDB35","OUT049",1746.56773155233
"3228","FDY13","OUT027",2834.03665953005
"3229","FDA37","OUT017",2135.16031133542
"3230","NCX53","OUT017",2362.35959121365
"3231","FDD59","OUT018",1195.98199683355
"3232","FDX10","OUT019",-1334.99868724706
"3233","FDC03","OUT018",2802.83500813857
"3234","FDW43","OUT035",3697.60385627509
"3235","FDW10","OUT046",2837.71839352566
"3236","FDY14","OUT027",5617.07162889475
"3237","FDV43","OUT045",843.732383826862
"3238","FDO40","OUT013",2392.12668425644
"3239","FDP46","OUT027",2963.01152998326
"3240","NCE43","OUT019",658.037988024297
"3241","FDD05","OUT035",1984.53938899067
"3242","FDJ60","OUT010",773.449111685787
"3243","DRE27","OUT018",1209.92859600984
"3244","FDO11","OUT035",4066.48163300834
"3245","DRG11","OUT027",3212.19820628005
"3246","FDK33","OUT010",1544.33002921256
"3247","DRM23","OUT045",2728.41075534837
"3248","FDJ02","OUT027",3899.0673138585
"3249","NCZ05","OUT045",1745.77061738067
"3250","NCL30","OUT013",1962.93500088007
"3251","FDZ19","OUT018",2501.30642700052
"3252","FDM45","OUT049",2000.04065970623
"3253","FDO36","OUT046",2881.79062668648
"3254","NCK31","OUT045",890.677104653819
"3255","DRJ37","OUT045",2522.18392698856
"3256","FDP24","OUT018",1658.06878255483
"3257","FDF46","OUT013",1843.4341564746
"3258","FDX46","OUT019",-916.430036619376
"3259","NCL18","OUT045",2982.00454069632
"3260","FDJ26","OUT013",3411.88296628188
"3261","FDJ07","OUT045",1945.24292161847
"3262","FDY15","OUT013",2390.29782888931
"3263","DRG01","OUT045",1312.39294829059
"3264","FDF58","OUT045",1175.35646583106
"3265","FDZ14","OUT019",53.7363833663564
"3266","FDP31","OUT049",1115.0970759702
"3267","FDH45","OUT013",728.533441852624
"3268","FDA09","OUT010",814.165655395207
"3269","FDW31","OUT035",3253.54528235931
"3270","FDA57","OUT046",762.0041135686
"3271","NCE55","OUT035",2742.99881253787
"3272","FDC17","OUT019",1485.59515942898
"3273","FDC59","OUT013",1237.30286195635
"3274","FDA22","OUT013",2822.69262912787
"3275","FDK52","OUT035",3571.89498271607
"3276","NCM26","OUT046",2455.05521322014
"3277","NCT53","OUT035",2679.15484079596
"3278","FDW45","OUT018",2123.23202908131
"3279","NCI18","OUT035",3538.0848704077
"3280","FDE38","OUT018",2398.84674888464
"3281","FDF08","OUT019",-424.927822497835
"3282","FDY58","OUT010",1739.62403067423
"3283","FDF58","OUT019",-781.059311672049
"3284","FDX39","OUT017",3435.28290654283
"3285","FDB44","OUT049",3475.94046920866
"3286","FDF28","OUT013",2010.10515847451
"3287","FDE39","OUT013",1893.53539577516
"3288","FDT37","OUT018",3787.93622827791
"3289","FDZ45","OUT017",3219.57556933846
"3290","FDO40","OUT035",2454.28548379099
"3291","FDM57","OUT027",2873.64883557835
"3292","DRG36","OUT017",2784.21482776735
"3293","FDY36","OUT010",-630.490915993576
"3294","DRL60","OUT027",3908.56969997902
"3295","FDS25","OUT019",-158.09799437757
"3296","DRF49","OUT027",3262.03525747065
"3297","FDP16","OUT045",3921.12589551811
"3298","FDS60","OUT049",2992.44739839023
"3299","FDU15","OUT027",2165.06821684495
"3300","FDK43","OUT046",2094.47311441042
"3301","FDN25","OUT046",1039.87878593395
"3302","FDE53","OUT049",1752.87542420615
"3303","FDB22","OUT013",2461.03194983377
"3304","FDE39","OUT017",2022.07837946123
"3305","FDX35","OUT035",3664.82887511697
"3306","NCG54","OUT049",2680.18397233035
"3307","FDH27","OUT035",2377.66308103296
"3308","NCK42","OUT013",3373.06446058843
"3309","FDS25","OUT049",1822.08746540253
"3310","FDI10","OUT018",2459.49519984356
"3311","FDU35","OUT035",1697.87391563815
"3312","FDI04","OUT017",3210.83856523247
"3313","DRK23","OUT035",4038.14901092401
"3314","FDB53","OUT019",335.136134126048
"3315","FDY02","OUT049",4170.47599923452
"3316","FDM60","OUT035",779.88118360842
"3317","NCJ31","OUT010",1675.80346055076
"3318","DRP35","OUT017",2115.35402169128
"3319","NCQ30","OUT018",1631.54919617089
"3320","DRL11","OUT010",624.441809290146
"3321","FDU01","OUT013",3028.32137160326
"3322","FDR39","OUT035",2918.66725487882
"3323","FDO08","OUT046",2708.84166812044
"3324","FDC02","OUT045",4229.90648427588
"3325","NCZ29","OUT035",2057.83881303014
"3326","FDF29","OUT010",185.66640526014
"3327","FDZ23","OUT017",3051.93296917917
"3328","NCU53","OUT018",2316.26108958622
"3329","NCW30","OUT013",4038.10891315518
"3330","NCM26","OUT027",3933.39309437168
"3331","FDV50","OUT027",3398.35394253454
"3332","FDW15","OUT049",2415.99786321242
"3333","FDI35","OUT027",4563.01144392757
"3334","FDO11","OUT017",4041.48025371009
"3335","FDN48","OUT046",1553.87543251262
"3336","NCA17","OUT049",2435.80459249763
"3337","NCN54","OUT013",1249.8175812959
"3338","FDP22","OUT013",822.47930619956
"3339","NCB54","OUT035",2054.00424734479
"3340","FDD08","OUT045",758.325329398379
"3341","DRM48","OUT010",-1349.59429658052
"3342","FDG41","OUT027",3218.78984487936
"3343","FDE44","OUT027",2261.83599597947
"3344","FDE26","OUT035",2395.97114384312
"3345","NCS38","OUT013",1749.95272565486
"3346","NCJ54","OUT018",3288.66205678483
"3347","FDI40","OUT019",-414.559846833858
"3348","FDN45","OUT018",3239.71351312152
"3349","FDU43","OUT046",3858.08693768156
"3350","FDI04","OUT010",1161.02248649847
"3351","NCC07","OUT018",1363.88710584871
"3352","NCC07","OUT019",-243.884669202377
"3353","NCD18","OUT045",3670.7807572342
"3354","FDU55","OUT035",4192.35666950144
"3355","FDX59","OUT035",703.086362500929
"3356","FDR52","OUT049",3053.49909082963
"3357","NCP17","OUT013",1036.9151189969
"3358","FDQ32","OUT045",2101.13761680977
"3359","NCT17","OUT049",3030.41648244759
"3360","FDO10","OUT049",1032.02266313427
"3361","FDE32","OUT049",740.347636288044
"3362","FDN44","OUT045",2639.81481346009
"3363","FDH02","OUT035",1584.78583426941
"3364","FDK60","OUT013",1604.69361978666
"3365","FDS24","OUT019",-471.680332674505
"3366","FDL03","OUT010",1260.30794958495
"3367","FDB46","OUT027",4839.53985294183
"3368","FDO48","OUT049",3639.76536337578
"3369","FDZ39","OUT049",1772.1497242066
"3370","FDT02","OUT027",2065.8523630136
"3371","FDC50","OUT013",1542.44508920565
"3372","FDP39","OUT035",919.84055440362
"3373","DRG15","OUT018",692.154201754374
"3374","FDP10","OUT018",1363.03553409088
"3375","FDF53","OUT027",4325.77676668769
"3376","FDN34","OUT045",2826.8681918001
"3377","FDK02","OUT045",2016.78446753104
"3378","FDC23","OUT045",3091.84594893554
"3379","FDJ10","OUT019",267.167745201472
"3380","FDE53","OUT035",1775.52881311094
"3381","FDR25","OUT035",4265.62365881713
"3382","FDW50","OUT046",2648.14691012202
"3383","FDS09","OUT049",924.757598653355
"3384","FDW49","OUT010",970.655708961217
"3385","FDU51","OUT046",2851.32275576849
"3386","FDF28","OUT018",1725.36409820699
"3387","NCY30","OUT018",2523.99568910007
"3388","FDD44","OUT045",4211.05687474681
"3389","FDX09","OUT017",2883.75317459455
"3390","NCF30","OUT013",1902.89111695294
"3391","FDZ50","OUT019",1010.17957252585
"3392","FDW37","OUT013",1507.27687605996
"3393","FDD11","OUT049",4269.36845983092
"3394","DRH39","OUT018",922.196758850634
"3395","FDA36","OUT049",3056.6555188283
"3396","NCG43","OUT049",1482.7071166343
"3397","FDF02","OUT035",1758.03142337749
"3398","FDP57","OUT027",3146.57382776076
"3399","NCE42","OUT017",3723.90577215357
"3400","NCR38","OUT027",5366.59735565337
"3401","FDP03","OUT019",109.947147139828
"3402","FDO51","OUT035",795.596494402719
"3403","NCQ42","OUT046",2030.27622883701
"3404","NCM41","OUT046",1492.53662058197
"3405","FDH48","OUT027",2893.5527945257
"3406","DRF60","OUT046",3756.00643952814
"3407","FDJ27","OUT035",1659.69634233289
"3408","FDQ14","OUT013",2398.5154543011
"3409","FDN27","OUT017",1969.31013580898
"3410","NCQ02","OUT046",2988.30618676021
"3411","FDJ33","OUT049",2062.10622622559
"3412","FDP07","OUT027",4607.81370708946
"3413","DRE01","OUT049",3787.11028353051
"3414","FDU36","OUT045",1708.20328616392
"3415","FDL28","OUT017",3678.28729992741
"3416","NCX53","OUT046",2284.47546211178
"3417","FDZ39","OUT013",1712.41361701022
"3418","NCP42","OUT013",3058.89532640191
"3419","FDJ14","OUT035",1446.92740857472
"3420","FDK04","OUT049",964.373041851759
"3421","NCC19","OUT017",3081.65913295313
"3422","FDS09","OUT018",580.237530032765
"3423","FDZ02","OUT046",1647.3607246102
"3424","FDD35","OUT018",1854.68301722921
"3425","NCY42","OUT017",2317.77785207
"3426","FDB05","OUT045",3949.16483412125
"3427","FDF20","OUT035",3209.20398793429
"3428","NCO41","OUT018",1287.41000875345
"3429","FDC40","OUT027",2768.51074519063
"3430","FDV58","OUT045",3194.43312681153
"3431","FDZ57","OUT045",2197.85478055847
"3432","DRM35","OUT046",2886.99219475018
"3433","DRN36","OUT018",1234.39038766444
"3434","FDQ13","OUT046",1490.9144460779
"3435","DRO35","OUT010",7.8270894187965
"3436","NCD43","OUT035",1664.58613612284
"3437","FDA51","OUT018",1473.28899142079
"3438","NCX17","OUT027",5095.48148800505
"3439","NCZ17","OUT049",694.087638529046
"3440","FDR11","OUT027",4000.90445412297
"3441","FDW34","OUT049",3934.38210277276
"3442","FDN50","OUT017",1640.74440693142
"3443","FDS09","OUT046",869.196585944453
"3444","FDS48","OUT018",2175.56506726028
"3445","FDL44","OUT049",2730.24087176251
"3446","DRF48","OUT018",2684.1791478184
"3447","FDA14","OUT018",2061.65451941214
"3448","NCD30","OUT049",1579.96763430714
"3449","FDI16","OUT017",873.642983531484
"3450","NCG06","OUT035",4086.93205464128
"3451","DRZ24","OUT035",1958.40267678658
"3452","NCS17","OUT045",1547.68398909116
"3453","FDB37","OUT045",3957.2199174084
"3454","FDE10","OUT035",2131.74008448367
"3455","FDC57","OUT045",3175.31220652725
"3456","FDM12","OUT018",2720.59527232318
"3457","FDE24","OUT049",2315.67872246032
"3458","FDW22","OUT045",3567.21626524424
"3459","DRD01","OUT027",2356.34499069968
"3460","NCZ18","OUT027",5331.75650259772
"3461","FDN49","OUT045",783.603839305777
"3462","FDR22","OUT035",1918.61177086978
"3463","FDV08","OUT019",-1115.71818210729
"3464","FDY39","OUT046",2989.35597524711
"3465","FDV36","OUT049",2132.78959491045
"3466","FDO60","OUT045",900.975302979588
"3467","FDU04","OUT027",3454.94747556344
"3468","FDR20","OUT027",2330.24456608723
"3469","FDW19","OUT019",-61.574272714475
"3470","FDU40","OUT049",3134.33645197329
"3471","FDK15","OUT045",1615.83511549416
"3472","DRF15","OUT035",2488.8090239887
"3473","FDQ25","OUT017",2897.87595513611
"3474","FDI48","OUT019",-989.047816485856
"3475","FDS49","OUT046",1333.75025320833
"3476","FDV22","OUT046",2592.82758723301
"3477","NCV42","OUT046",1738.06712367467
"3478","FDX26","OUT046",2929.03283109232
"3479","FDI33","OUT018",1209.73975155101
"3480","FDZ14","OUT049",2010.50539947423
"3481","FDG10","OUT013",986.4321789043
"3482","FDM38","OUT018",603.665409224997
"3483","FDG26","OUT027",5595.60519006198
"3484","FDH46","OUT035",1723.63032252791
"3485","FDN13","OUT018",1305.82144182334
"3486","FDU57","OUT035",2438.45268204909
"3487","NCI06","OUT046",2820.45191901064
"3488","FDM38","OUT045",1009.3413834437
"3489","NCG42","OUT010",86.7002776216397
"3490","FDL39","OUT045",2906.15257955332
"3491","FDT31","OUT019",1222.37993171404
"3492","FDV59","OUT013",3477.39653602044
"3493","FDB49","OUT035",1728.84337082811
"3494","FDD58","OUT049",1716.89822905844
"3495","DRN59","OUT046",805.858372895344
"3496","FDX48","OUT049",2554.83179382018
"3497","FDQ11","OUT049",4121.69149960703
"3498","FDY12","OUT049",914.761953056835
"3499","FDQ11","OUT045",4168.84127967862
"3500","DRI11","OUT017",1989.35535142847
"3501","FDY32","OUT027",4070.66870580463
"3502","FDS51","OUT045",1122.48634337249
"3503","FDR19","OUT010",331.901045879959
"3504","DRB13","OUT018",2749.15388769104
"3505","FDS21","OUT035",1128.13269105375
"3506","FDQ40","OUT045",2879.62124280139
"3507","NCE55","OUT013",2680.88364919396
"3508","FDX43","OUT027",4132.72950559287
"3509","FDS12","OUT049",2030.07743222286
"3510","DRK01","OUT027",2998.30890594217
"3511","FDN25","OUT017",1052.27576165344
"3512","FDB60","OUT046",3171.98838560694
"3513","FDQ13","OUT017",1547.04726818978
"3514","DRK13","OUT045",3122.32174700409
"3515","DRF25","OUT018",327.129133507509
"3516","NCD42","OUT019",-1207.09410361124
"3517","FDW25","OUT045",1508.98097113924
"3518","NCV29","OUT027",4327.21066034153
"3519","NCK42","OUT035",3410.35400492249
"3520","DRJ13","OUT027",3989.27288700815
"3521","DRD15","OUT017",3762.82461445031
"3522","FDM27","OUT045",2487.98631148231
"3523","FDZ50","OUT018",2626.44707040442
"3524","FDC04","OUT046",3863.15283982317
"3525","FDF50","OUT049",3228.34868886669
